DATAFLOW,LAST UPDATE,freq,airpol,unit,src_crf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,EU27_2020,2021,57.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FI,2010,48.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FI,2011,48.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FI,2012,49.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FI,2013,50.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FI,2014,52.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FI,2015,53.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FI,2016,54.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FI,2017,55.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FI,2018,55.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FI,2019,56.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FI,2020,57.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FI,2021,57.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FR,2010,64.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FR,2011,65.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FR,2012,65.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FR,2013,67.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FR,2014,69.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FR,2015,70.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FR,2016,69.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FR,2017,69.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FR,2018,70.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FR,2019,68.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FR,2020,69.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,FR,2021,69.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HR,2010,42.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HR,2011,42.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HR,2012,42.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HR,2013,41.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HR,2014,41.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HR,2015,40.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HR,2016,39.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HR,2017,39.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HR,2018,38.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HR,2019,38.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HR,2020,37.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HR,2021,38.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HU,2010,27.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HU,2011,27.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HU,2012,28.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HU,2013,28.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HU,2014,30.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HU,2015,31.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HU,2016,32.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HU,2017,32.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HU,2018,32.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HU,2019,33.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HU,2020,33.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,HU,2021,34.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IE,2010,94.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IE,2011,94.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IE,2012,95.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IE,2013,94.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IE,2014,92.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IE,2015,92.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IE,2016,92.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IE,2017,93.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IE,2018,93.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IE,2019,93.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IE,2020,93.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IE,2021,93.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IS,2010,55.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IS,2011,57.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IS,2012,58.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IS,2013,56.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IS,2014,59.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IS,2015,59.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IS,2016,61.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IS,2017,61.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IS,2018,59.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IS,2019,62.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IS,2020,59.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IS,2021,59.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IT,2010,40.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IT,2011,41.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IT,2012,41.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IT,2013,42.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IT,2014,42.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IT,2015,42.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IT,2016,44.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IT,2017,44.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IT,2018,44.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IT,2019,45.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IT,2020,45.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,IT,2021,45.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LT,2010,54.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LT,2011,56.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LT,2012,55.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LT,2013,55.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LT,2014,56.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LT,2015,57.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LT,2016,56.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LT,2017,56.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LT,2018,58.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LT,2019,58.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LT,2020,59.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LT,2021,60.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LU,2010,73.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LU,2011,74.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LU,2012,73.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LU,2013,75.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LU,2014,75.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LU,2015,76.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LU,2016,77.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LU,2017,77.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LU,2018,77.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LU,2019,78.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LU,2020,79.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LU,2021,79.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LV,2010,48.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LV,2011,50.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LV,2012,49.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LV,2013,51.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LV,2014,51.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LV,2015,54.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LV,2016,54.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LV,2017,53.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LV,2018,54.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LV,2019,55.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LV,2020,55.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,LV,2021,56.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,MT,2010,29.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,MT,2011,28.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,MT,2012,28.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,MT,2013,28.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,MT,2014,25.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,MT,2015,23.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,MT,2016,22.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,MT,2017,22.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,MT,2018,21.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,MT,2019,20.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,MT,2020,20.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,MT,2021,19.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NL,2010,60.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NL,2011,61.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NL,2012,62.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NL,2013,64.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NL,2014,66.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NL,2015,67.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NL,2016,69.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NL,2017,69.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NL,2018,69.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NL,2019,69.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NL,2020,70.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NL,2021,69.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NO,2010,47.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NO,2011,47.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NO,2012,48.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NO,2013,49.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NO,2014,50.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NO,2015,51.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NO,2016,52.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NO,2017,54.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NO,2018,54.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NO,2019,55.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NO,2020,55.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,NO,2021,56.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PL,2010,31.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PL,2011,32.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PL,2012,32.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PL,2013,32.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PL,2014,33.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PL,2015,32.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PL,2016,32.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PL,2017,33.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PL,2018,33.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PL,2019,35.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PL,2020,36.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PL,2021,36.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PT,2010,41.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PT,2011,41.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PT,2012,42.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PT,2013,42.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PT,2014,43.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PT,2015,45.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PT,2016,46.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PT,2017,47.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PT,2018,47.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PT,2019,48.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PT,2020,49.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,PT,2021,49.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,RO,2010,33.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,RO,2011,34.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,RO,2012,35.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,RO,2013,35.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,RO,2014,36.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,RO,2015,37.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,RO,2016,37.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,RO,2017,37.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,RO,2018,37.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,RO,2019,37.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,RO,2020,38.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,RO,2021,37.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SE,2010,63.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SE,2011,65.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SE,2012,66.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SE,2013,68.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SE,2014,70.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SE,2015,72.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SE,2016,73.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SE,2017,74.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SE,2018,75.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SE,2019,77.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SE,2020,78.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SE,2021,79.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SI,2010,52.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SI,2011,52.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SI,2012,53.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SI,2013,54.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SI,2014,58.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SI,2015,58.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SI,2016,58.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SI,2017,58.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SI,2018,60.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SI,2019,61.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SI,2020,61.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SI,2021,63.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SK,2010,29.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SK,2011,29.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SK,2012,31.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SK,2013,31.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SK,2014,32.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SK,2015,32.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SK,2016,31.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SK,2017,31.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SK,2018,32.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SK,2019,31.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SK,2020,31.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CH4_CO2E,PC,CRF3,SK,2021,31.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,AT,2010,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,AT,2011,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,AT,2012,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,AT,2013,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,AT,2014,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,AT,2015,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,AT,2016,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,AT,2017,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,AT,2018,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,AT,2019,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,AT,2020,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,AT,2021,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BE,2010,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BE,2011,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BE,2012,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BE,2013,0.2,
